ID,ComplaintID,ComplaintStatusID,StatusDate
9419,13682,1,2019-12-16
9457,13682,9,2019-12-19
8814,13684,1,2019-10-31
8864,13684,3,2019-11-05
9066,13684,4,2019-11-19
9420,13684,1,2019-12-16
9458,13684,9,2019-12-19
8815,13685,1,2019-10-31
8865,13685,3,2019-11-05
9067,13685,4,2019-11-19
9421,13685,1,2019-12-16
9459,13685,9,2019-12-19
8817,13686,1,2019-10-31
8866,13686,3,2019-11-05
9068,13686,4,2019-11-19
9422,13686,1,2019-12-16
9460,13686,9,2019-12-19
8819,13687,1,2019-11-01
8820,13687,9,2019-11-01
8821,13688,1,2019-11-01
8827,13688,4,2019-11-04
8871,13688,1,2019-11-05
8943,13688,3,2019-11-11
9075,13688,9,2019-11-19
8824,13689,2,2019-11-04
8825,13689,9,2019-11-04
8826,13690,1,2019-11-04
8829,13690,4,2019-11-04
8885,13690,3,2019-11-06
9092,13690,9,2019-11-20
8828,13691,1,2019-11-04
8884,13691,3,2019-11-06
8886,13691,9,2019-11-06
8830,13692,2,2019-11-04
8831,13692,9,2019-11-04
8832,13693,2,2019-11-04
8835,13693,9,2019-11-04
8833,13694,2,2019-11-04
8834,13694,9,2019-11-04
8836,13695,2,2019-11-04
8837,13695,9,2019-11-04
8840,13696,1,2019-11-01
8849,13696,9,2019-11-05
8841,13697,1,2019-11-01
8843,13697,4,2019-11-04
8949,13697,3,2019-11-11
9078,13697,4,2019-11-19
9080,13697,1,2019-11-19
9082,13697,9,2019-11-19
8842,13698,1,2019-11-04
8960,13698,3,2019-11-11
9084,13698,4,2019-11-19
9344,13698,1,2019-12-11
9390,13698,9,2019-12-13
8844,13699,2,2019-11-04
8845,13699,9,2019-11-04
8846,13700,1,2019-11-04
8852,13700,4,2019-11-05
8870,13700,1,2019-11-05
8896,13700,3,2019-11-06
8899,13700,9,2019-11-07
8848,13701,1,2019-11-04
8854,13701,4,2019-11-05
8920,13701,1,2019-11-08
8968,13701,3,2019-11-12
9135,13701,9,2019-11-22
8850,13702,1,2019-10-22
8851,13702,9,2019-11-05
8853,13703,1,2019-11-05
8855,13703,4,2019-11-05
8897,13703,3,2019-11-06
9045,13703,4,2019-11-18
9338,13703,1,2019-12-10
9367,13703,4,2019-12-12
9369,13703,9,2019-12-12
8856,13704,2,2019-11-05
8857,13704,9,2019-11-05
8858,13705,2,2019-11-05
8859,13705,9,2019-11-05
8860,13706,2,2019-11-05
8861,13706,9,2019-11-05
8862,13707,1,2019-11-05
8867,13707,4,2019-11-05
8995,13707,1,2019-11-14
9007,13707,3,2019-11-14
9104,13707,4,2019-11-21
9466,13707,1,2019-12-19
9470,13707,9,2019-12-20
8868,13708,1,2019-11-05
8869,13708,4,2019-11-05
8892,13708,1,2019-11-06
9032,13708,3,2019-11-15
9129,13708,9,2019-11-21
8872,13709,2,2019-11-05
8873,13709,9,2019-11-05
8874,13710,2,2019-11-05
8875,13710,9,2019-11-05
8876,13711,2,2019-11-06
8877,13711,9,2019-11-06
8878,13712,2,2019-11-06
8881,13712,9,2019-11-06
8879,13713,1,2019-11-05
8880,13713,9,2019-11-06
8887,13714,2,2019-11-06
8888,13714,9,2019-11-06
8889,13715,1,2019-11-06
9008,13715,4,2019-11-14
9099,13715,1,2019-11-20
9120,13715,3,2019-11-21
9130,13715,9,2019-11-21
8890,13716,1,2019-11-05
8891,13716,4,2019-11-06
8923,13716,1,2019-11-08
8980,13716,3,2019-11-13
8993,13716,4,2019-11-14
9185,13716,9,2019-11-28
8902,13717,2,2019-11-07
8903,13717,9,2019-11-07
8904,13718,1,2019-11-07
9033,13718,3,2019-11-15
9149,13718,9,2019-11-22
8905,13719,1,2019-11-06
8906,13719,9,2019-11-07
8910,13720,2,2019-11-07
8911,13720,9,2019-11-07
8912,13721,2,2019-11-07
8913,13721,9,2019-11-07
8917,13722,1,2019-11-07
8919,13722,4,2019-11-08
8929,13722,1,2019-11-08
8964,13722,3,2019-11-11
8970,13722,4,2019-11-12
8985,13722,3,2019-11-13
8986,13722,9,2019-11-13
8921,13723,1,2019-11-05
8922,13723,9,2019-11-08
8927,13724,1,2019-11-07
9034,13724,3,2019-11-15
9162,13724,9,2019-11-27
8928,13725,1,2019-11-08
8932,13725,4,2019-11-08
9009,13725,1,2019-11-14
9037,13725,3,2019-11-15
9171,13725,9,2019-11-27
8931,13726,2,2019-11-08
8933,13726,9,2019-11-08
8940,13727,1,2019-11-08
8945,13727,3,2019-11-11
9136,13727,4,2019-11-22
9495,13727,1,2019-12-23
9506,13727,9,2019-12-23
8941,13729,1,2019-11-08
8952,13729,3,2019-11-11
9137,13729,4,2019-11-22
9496,13729,1,2019-12-23
9507,13729,9,2019-12-23
8944,13730,1,2019-11-11
8966,13730,9,2019-11-12
8950,13731,2,2019-11-11
8951,13731,9,2019-11-11
8953,13732,2,2019-11-11
8954,13732,9,2019-11-11
8955,13733,2,2019-11-11
8957,13733,9,2019-11-11
8961,13734,2,2019-11-11
8962,13734,9,2019-11-11
8967,13735,1,2019-11-12
8981,13735,4,2019-11-13
8982,13735,3,2019-11-13
9216,13735,4,2019-11-29
9696,13735,1,2020-01-13
9740,13735,4,2020-01-15
9801,13735,9,2020-01-17
8971,13736,1,2019-11-12
9063,13736,3,2019-11-18
9192,13736,4,2019-11-28
9217,13736,9,2019-11-29
8972,13737,1,2019-11-12
8975,13737,4,2019-11-12
9005,13737,1,2019-11-14
9011,13737,9,2019-11-14
8973,13738,1,2019-11-12
8974,13738,4,2019-11-12
9166,13738,9,2019-11-27
8976,13739,2,2019-11-13
8977,13739,9,2019-11-13
8978,13740,1,2019-11-12
8979,13740,4,2019-11-13
9283,13740,3,2019-12-05
9286,13740,4,2019-12-05
9398,13740,1,2019-12-13
9434,13740,9,2019-12-17
8987,13741,1,2019-11-13
9030,13741,4,2019-11-15
9064,13741,1,2019-11-19
9070,13741,9,2019-11-19
8988,13742,2,2019-11-14
9031,13742,9,2019-11-15
8989,13743,2,2019-11-14
8997,13743,9,2019-11-14
8990,13744,1,2019-11-13
9088,13744,9,2019-11-20
8991,13745,1,2019-11-13
8996,13745,4,2019-11-14
9297,13745,1,2019-12-05
9384,13745,9,2019-12-13
8992,13746,2,2019-11-14
8998,13746,9,2019-11-14
8999,13747,1,2019-11-13
9073,13747,3,2019-11-19
9222,13747,9,2019-12-02
9000,13748,1,2019-11-14
9001,13748,4,2019-11-14
9123,13748,9,2019-11-21
9002,13749,1,2019-11-14
9003,13749,3,2019-11-14
9226,13749,9,2019-12-02
9004,13750,1,2019-11-14
9006,13750,4,2019-11-14
9530,13750,1,2019-12-27
9554,13750,9,2019-12-31
9013,13751,1,2019-11-14
9014,13751,4,2019-11-14
9081,13751,9,2019-11-19
9015,13752,2,2019-11-14
9016,13752,9,2019-11-14
9017,13753,2,2019-11-14
9019,13753,9,2019-11-14
9020,13754,2,2019-11-14
9021,13754,9,2019-11-14
9022,13755,2,2019-11-14
9029,13755,9,2019-11-15
9023,13756,2,2019-11-14
9027,13756,9,2019-11-15
9024,13757,2,2019-11-14
9025,13757,9,2019-11-15
9026,13758,1,2019-11-06
9028,13758,4,2019-11-15
9102,13758,1,2019-11-20
9103,13758,3,2019-11-20
9134,13758,1,2019-11-22
9145,13758,9,2019-11-22
9035,13759,1,2019-11-15
9036,13759,4,2019-11-15
9044,13759,9,2019-11-18
9038,13760,2,2019-11-18
9039,13760,9,2019-11-18
9040,13761,2,2019-11-18
9041,13761,9,2019-11-18
9042,13762,1,2019-11-18
9043,13762,4,2019-11-18
9085,13762,9,2019-11-19
9046,13763,2,2019-11-18
9047,13763,9,2019-11-18
9048,13764,1,2019-11-18
9049,13764,4,2019-11-18
9101,13764,1,2019-11-20
9105,13764,3,2019-11-21
9231,13764,9,2019-12-02
9052,13765,2,2019-11-18
9054,13765,9,2019-11-18
9056,13766,2,2019-11-18
9057,13766,9,2019-11-18
9059,13767,2,2019-11-18
9062,13767,9,2019-11-18
9060,13768,2,2019-11-18
9061,13768,9,2019-11-18
9069,13769,1,2019-11-19
9074,13769,3,2019-11-19
9098,13769,9,2019-11-20
9076,13770,1,2019-11-19
9077,13770,4,2019-11-19
9100,13770,9,2019-11-20
9079,13771,1,2019-11-19
9083,13771,4,2019-11-19
9095,13771,1,2019-11-20
9097,13771,3,2019-11-20
9221,13771,9,2019-12-02
9086,13772,1,2019-11-15
9087,13772,4,2019-11-20
9232,13772,1,2019-12-03
9237,13772,9,2019-12-03
9089,13773,2,2019-11-20
9110,13773,9,2019-11-21
9090,13774,2,2019-11-20
9111,13774,9,2019-11-21
9091,13775,2,2019-11-20
9112,13775,9,2019-11-21
9093,13776,2,2019-11-20
9113,13776,9,2019-11-21
9094,13777,1,2019-11-19
9096,13777,4,2019-11-20
9126,13777,1,2019-11-21
9131,13777,3,2019-11-22
9304,13777,9,2019-12-05
9106,13778,2,2019-11-21
9114,13778,9,2019-11-21
9107,13779,2,2019-11-21
9115,13779,9,2019-11-21
9108,13780,2,2019-11-21
9116,13780,9,2019-11-21
9109,13781,2,2019-11-21
9117,13781,9,2019-11-21
9118,13782,1,2019-11-21
9119,13782,9,2019-11-21
9121,13783,2,2019-11-21
9122,13783,9,2019-11-21
9124,13784,2,2019-11-21
9125,13784,9,2019-11-21
9127,13785,1,2019-11-21
9128,13785,4,2019-11-21
9154,13785,1,2019-11-25
9426,13785,4,2019-12-16
9429,13785,3,2019-12-17
9487,13785,9,2019-12-20
9132,13786,1,2019-11-22
9133,13786,4,2019-11-22
9240,13786,1,2019-12-03
9241,13786,9,2019-12-03
9138,13787,1,2019-11-22
9146,13787,4,2019-11-22
9583,13787,9,2020-01-03
9139,13788,2,2019-11-22
9142,13788,9,2019-11-22
9140,13789,1,2019-11-22
9141,13789,4,2019-11-22
9147,13789,1,2019-11-22
9148,13789,4,2019-11-22
9186,13789,9,2019-11-28
9143,13790,2,2019-11-22
9163,13790,9,2019-11-27
9144,13791,2,2019-11-22
9164,13791,9,2019-11-27
9150,13792,1,2019-11-14
9230,13792,3,2019-12-02
9301,13792,4,2019-12-05
9309,13792,9,2019-12-06
9151,13793,1,2019-11-25
9313,13793,3,2019-12-06
9341,13793,9,2019-12-10
9152,13794,1,2019-11-25
9153,13794,4,2019-11-25
9276,13794,9,2019-12-04
9155,13795,2,2019-11-25
9156,13795,9,2019-11-25
9157,13796,2,2019-11-25
9178,13796,9,2019-11-27
9158,13797,2,2019-11-26
9169,13797,9,2019-11-27
9159,13798,2,2019-11-26
9170,13798,9,2019-11-27
9160,13799,2,2019-11-26
9184,13799,9,2019-11-28
9161,13800,2,2019-11-26
9180,13800,9,2019-11-27
9165,13801,1,2019-11-26
9194,13801,9,2019-11-28
9167,13802,2,2019-11-27
9174,13802,9,2019-11-27
9168,13803,2,2019-11-27
9187,13803,9,2019-11-28
9172,13804,1,2019-11-27
9189,13804,4,2019-11-28
9234,13804,1,2019-12-03
9252,13804,4,2019-12-04
9582,13804,9,2020-01-03
9173,13805,2,2019-11-27
9175,13805,9,2019-11-27
9176,13806,1,2019-11-27
9177,13806,4,2019-11-27
9305,13806,1,2019-12-06
9430,13806,3,2019-12-17
9699,13806,9,2020-01-13
9179,13807,1,2019-11-26
9188,13807,4,2019-11-28
9205,13807,1,2019-11-28
9294,13807,4,2019-12-05
9437,13807,1,2019-12-17
9438,13807,3,2019-12-18
9462,13807,4,2019-12-19
9472,13807,1,2019-12-20
9476,13807,9,2019-12-20
9181,13808,1,2019-11-25
9182,13808,4,2019-11-27
9196,13808,1,2019-11-28
9238,13808,9,2019-12-03
9183,13809,1,2019-11-15
9200,13809,9,2019-11-28
9190,13810,2,2019-11-28
9195,13810,9,2019-11-28
9191,13811,2,2019-11-28
9193,13811,9,2019-11-28
9201,13812,1,2019-11-27
9204,13812,4,2019-11-28
9562,13812,3,2020-01-02
9565,13812,9,2020-01-02
9202,13813,1,2019-11-28
9203,13813,9,2019-11-28
9206,13814,1,2019-11-28
9209,13814,4,2019-11-29
9233,13814,1,2019-12-03
9236,13814,9,2019-12-03
9207,13815,1,2019-11-28
9208,13815,4,2019-11-29
9374,13815,9,2019-12-12
9210,13816,1,2019-11-28
9219,13816,4,2019-11-29
9235,13816,1,2019-12-03
9295,13816,3,2019-12-05
9314,13816,4,2019-12-06
9319,13816,1,2019-12-09
9323,13816,4,2019-12-09
9361,13816,3,2019-12-12
9401,13816,1,2019-12-16
9425,13816,3,2019-12-16
9463,13816,9,2019-12-19
9214,13817,1,2019-11-29
9228,13817,4,2019-12-02
9406,13817,1,2019-12-16
9439,13817,3,2019-12-18
9481,13817,9,2019-12-20
9215,13818,1,2019-11-28
9220,13818,4,2019-11-29
9279,13818,1,2019-12-04
9433,13818,3,2019-12-17
9700,13818,4,2020-01-13
9706,13818,1,2020-01-14
9709,13818,9,2020-01-14
9218,13819,1,2019-11-29
9229,13819,4,2019-12-02
9250,13819,1,2019-12-03
9275,13819,9,2019-12-04
9223,13820,1,2019-11-27
9224,13820,4,2019-12-02
9277,13820,9,2019-12-04
9225,13821,1,2019-11-28
9227,13821,4,2019-12-02
9291,13821,1,2019-12-05
9345,13821,3,2019-12-11
9373,13821,9,2019-12-12
9243,13822,2,2019-12-03
9244,13822,9,2019-12-03
9245,13823,1,2019-12-03
9246,13823,9,2019-12-03
9247,13824,1,2019-12-03
9253,13824,4,2019-12-04
9343,13824,1,2019-12-11
9529,13824,3,2019-12-27
9651,13824,9,2020-01-09
9248,13825,1,2019-12-02
9308,13825,4,2019-12-06
9376,13825,1,2019-12-13
9473,13825,3,2019-12-20
9489,13825,4,2019-12-23
9789,13825,3,2020-01-17
9796,13825,9,2020-01-17
9249,13826,1,2019-12-03
9296,13826,3,2019-12-05
9298,13826,9,2019-12-05
9251,13827,1,2019-12-04
9254,13827,2,2019-12-04
9258,13827,9,2019-12-04
9255,13828,2,2019-12-04
9260,13828,9,2019-12-04
9256,13829,2,2019-12-04
9261,13829,9,2019-12-04
9257,13830,2,2019-12-04
9266,13830,9,2019-12-04
9259,13831,1,2019-12-04
9262,13831,4,2019-12-04
9667,13831,3,2020-01-10
9779,13831,9,2020-01-16
9263,13832,1,2019-12-02
9265,13832,9,2019-12-04
9264,13833,1,2019-12-03
9370,13833,3,2019-12-12
9558,13833,9,2019-12-31
9267,13834,1,2019-12-03
9268,13834,4,2019-12-04
9408,13834,1,2019-12-16
9532,13834,3,2019-12-27
9573,13834,1,2020-01-03
9580,13834,9,2020-01-03
9269,13835,1,2019-12-03
9310,13835,9,2019-12-06
9270,13836,2,2019-12-04
9271,13836,9,2019-12-04
9272,13837,1,2019-12-04
9273,13837,4,2019-12-04
9278,13837,1,2019-12-04
9517,13837,3,2019-12-24
9595,13837,4,2020-01-07
9600,13837,9,2020-01-07
9274,13838,2,2019-12-04
9282,13838,9,2019-12-05
9280,13839,1,2019-12-04
9453,13839,3,2019-12-18
9560,13839,9,2019-12-31
9281,13840,1,2019-12-03
9303,13840,4,2019-12-05
9307,13840,3,2019-12-06
9318,13840,4,2019-12-09
9340,13840,9,2019-12-10
9284,13841,1,2019-12-04
9285,13841,4,2019-12-05
9403,13841,1,2019-12-16
9500,13841,3,2019-12-23
9584,13841,9,2020-01-03
9287,13842,1,2019-12-04
9288,13842,4,2019-12-05
9339,13842,1,2019-12-10
9355,13842,3,2019-12-11
9358,13842,9,2019-12-12
9289,13843,1,2019-12-04
9306,13843,3,2019-12-06
9315,13843,9,2019-12-06
9290,13844,1,2019-12-02
9302,13844,4,2019-12-05
9436,13844,1,2019-12-17
9443,13844,3,2019-12-18
9559,13844,9,2019-12-31
9292,13845,2,2019-12-05
9293,13845,9,2019-12-05
9311,13846,1,2019-12-06
9312,13846,4,2019-12-06
9363,13846,1,2019-12-12
9394,13846,9,2019-12-13
9316,13847,1,2019-12-06
9513,13847,3,2019-12-24
9615,13847,9,2020-01-08
9320,13848,1,2019-12-05
9321,13848,4,2019-12-09
9428,13848,1,2019-12-16
9519,13848,3,2019-12-24
9571,13848,9,2020-01-02
9322,13849,1,2019-12-06
9328,13849,4,2019-12-09
9368,13849,1,2019-12-12
9663,13849,3,2020-01-10
9917,13849,1,2020-01-27
9918,13849,9,2020-01-28
9325,13850,1,2019-12-09
9329,13850,3,2019-12-09
9331,13850,4,2019-12-10
9342,13850,9,2019-12-10
9326,13851,2,2019-12-09
9333,13851,9,2019-12-10
9327,13852,1,2019-12-06
9332,13852,4,2019-12-10
9520,13852,1,2019-12-24
9672,13852,3,2020-01-10
9920,13852,9,2020-01-28
9330,13853,1,2019-12-09
9407,13853,4,2019-12-16
9668,13853,3,2020-01-10
9780,13853,9,2020-01-16
9334,13854,2,2019-12-10
9335,13854,9,2019-12-10
9336,13855,2,2019-12-10
9337,13855,9,2019-12-10
9346,13856,1,2019-12-09
9353,13856,4,2019-12-11
9395,13856,1,2019-12-13
9508,13856,3,2019-12-24
9592,13856,9,2020-01-07
9347,13857,1,2019-12-09
9545,13857,3,2019-12-30
9553,13857,9,2019-12-31
9348,13858,1,2019-12-11
9546,13858,3,2019-12-30
9552,13858,9,2019-12-31
9349,13859,1,2019-12-10
9350,13859,4,2019-12-11
9468,13859,1,2019-12-20
9551,13859,4,2019-12-31
9653,13859,3,2020-01-09
9682,13859,9,2020-01-10
9351,13860,1,2019-12-10
9352,13860,4,2019-12-11
9471,13860,1,2019-12-20
9550,13860,3,2019-12-30
9691,13860,4,2020-01-13
9791,13860,9,2020-01-17
9354,13861,1,2019-12-06
9356,13861,4,2019-12-11
9372,13861,1,2019-12-12
9383,13861,3,2019-12-13
9388,13861,9,2019-12-13
9359,13862,1,2019-12-10
9365,13862,4,2019-12-12
9371,13862,9,2019-12-12
9360,13863,1,2019-12-09
9364,13863,4,2019-12-12
9396,13863,1,2019-12-13
9509,13863,3,2019-12-24
9593,13863,9,2020-01-07
9362,13864,1,2019-12-09
9366,13864,4,2019-12-12
9792,13864,9,2020-01-17
9375,13865,1,2019-12-12
9386,13865,4,2019-12-13
9391,13865,1,2019-12-13
9514,13865,3,2019-12-24
9681,13865,9,2020-01-10
9377,13866,1,2019-12-10
9387,13866,4,2019-12-13
9400,13866,1,2019-12-13
9678,13866,3,2020-01-10
10072,13866,9,2020-02-04
9378,13867,1,2019-12-10
9385,13867,4,2019-12-13
9405,13867,1,2019-12-16
9515,13867,3,2019-12-24
9831,13867,9,2020-01-21
9379,13868,1,2019-12-12
9381,13868,3,2019-12-13
9929,13868,9,2020-01-28
9380,13869,1,2019-12-13
9382,13869,3,2019-12-13
9930,13869,9,2020-01-28
9389,13870,1,2019-12-12
9601,13870,4,2020-01-07
9657,13870,9,2020-01-09
9392,13871,1,2019-12-13
9498,13871,3,2019-12-23
9557,13871,9,2019-12-31
9393,13872,1,2019-12-13
9399,13872,4,2019-12-13
9423,13872,1,2019-12-16
9480,13872,9,2019-12-20
9397,13873,2,2019-12-13
9452,13873,9,2019-12-18
9402,13874,2,2019-12-16
9456,13874,9,2019-12-19
9404,13875,1,2019-12-16
9427,13875,4,2019-12-16
9450,13875,1,2019-12-18
9518,13875,3,2019-12-24
9548,13875,9,2019-12-30
9409,13876,1,2019-12-16
9410,13876,4,2019-12-16
9469,13876,1,2019-12-20
9686,13876,4,2020-01-13
9687,13876,3,2020-01-13
9692,13876,9,2020-01-13
9411,13877,1,2019-12-16
9412,13877,4,2019-12-16
9424,13877,1,2019-12-16
9621,13877,3,2020-01-08
9970,13877,9,2020-01-30
9413,13878,2,2019-12-16
9449,13878,9,2019-12-18
9414,13879,1,2019-12-13
9415,13879,4,2019-12-16
9435,13879,1,2019-12-17
9555,13879,4,2019-12-31
9741,13879,1,2020-01-15
9742,13879,3,2020-01-15
9787,13879,9,2020-01-16
9416,13880,1,2019-12-11
9417,13880,9,2019-12-16
9418,13881,1,2019-12-16
9491,13881,4,2019-12-23
9590,13881,1,2020-01-07
9603,13881,3,2020-01-07
9606,13881,9,2020-01-08
9431,13882,1,2019-12-17
9451,13882,9,2019-12-18
9432,13883,1,2019-12-17
9556,13883,4,2019-12-31
9567,13883,3,2020-01-02
9585,13883,4,2020-01-03
9639,13883,9,2020-01-09
9640,13883,1,2020-01-09
9647,13883,9,2020-01-09
9440,13884,1,2019-12-17
9447,13884,4,2019-12-18
9465,13884,9,2019-12-19
9441,13885,1,2019-12-17
9448,13885,4,2019-12-18
9464,13885,9,2019-12-19
9442,13886,2,2019-12-18
9444,13886,9,2019-12-18
9445,13887,2,2019-12-18
9446,13887,1,2019-12-18
9454,13887,9,2019-12-19
9455,13888,1,2019-12-17
9477,13888,9,2019-12-20
9461,13889,1,2019-12-18
9525,13889,3,2019-12-27
9561,13889,9,2020-01-02
9467,13890,2,2019-12-20
9503,13890,9,2019-12-23
9474,13891,1,2019-12-19
9494,13891,9,2019-12-23
9475,13892,1,2019-12-17
9497,13892,3,2019-12-23
9499,13892,9,2019-12-23
9478,13893,1,2019-12-20
9479,13893,9,2019-12-20
9482,13894,1,2019-12-20
9483,13894,4,2019-12-20
9610,13894,1,2020-01-08
9650,13894,9,2020-01-09
9484,13895,1,2019-12-20
9589,13895,4,2020-01-07
9609,13895,1,2020-01-08
9644,13895,3,2020-01-09
9842,13895,9,2020-01-22
9485,13896,1,2019-12-19
9493,13896,4,2019-12-23
9693,13896,1,2020-01-13
9697,13896,3,2020-01-13
10053,13896,9,2020-02-03
9486,13897,1,2019-12-19
9492,13897,4,2019-12-23
9586,13897,9,2020-01-03
9488,13898,2,2019-12-23
9490,13898,9,2019-12-23
9501,13899,1,2019-12-20
9502,13899,4,2019-12-23
9594,13899,1,2020-01-07
9652,13899,3,2020-01-09
9821,13899,9,2020-01-21
9504,13900,1,2019-12-23
9505,13900,4,2019-12-23
9511,13900,1,2019-12-24
9516,13900,3,2019-12-24
9599,13900,9,2020-01-07
9510,13901,2,2019-12-24
9512,13901,9,2019-12-24
9521,13902,2,2019-12-27
9522,13902,9,2019-12-27
9523,13903,1,2019-12-24
9524,13903,4,2019-12-27
9591,13903,1,2020-01-07
9734,13903,4,2020-01-14
9797,13903,1,2020-01-17
10222,13903,9,2020-02-11
9526,13904,1,2019-12-20
9527,13904,4,2019-12-27
9646,13904,1,2020-01-09
9649,13904,3,2020-01-09
9661,13904,9,2020-01-10
9528,13905,1,2019-12-27
9531,13905,4,2019-12-27
9564,13905,3,2020-01-02
9570,13905,4,2020-01-02
9572,13905,9,2020-01-03
9533,13906,1,2019-12-27
9543,13906,3,2019-12-30
9549,13906,9,2019-12-30
9534,13907,2,2019-12-30
9671,13907,9,2020-01-10
9535,13908,2,2019-12-30
9547,13908,9,2019-12-30
9536,13909,2,2019-12-30
9563,13909,9,2020-01-02
9537,13910,1,2019-12-30
9538,13910,4,2019-12-30
9666,13910,1,2020-01-10
9690,13910,3,2020-01-13
9871,13910,9,2020-01-24
9539,13911,1,2019-12-30
9540,13911,4,2019-12-30
9727,13911,1,2020-01-14
9775,13911,4,2020-01-16
10005,13911,9,2020-01-31
9541,13912,2,2019-12-30
9544,13912,9,2019-12-30
9542,13913,1,2019-12-27
9588,13913,4,2020-01-07
9664,13913,3,2020-01-10
9745,13913,1,2020-01-15
9750,13913,9,2020-01-15
9566,13914,2,2020-01-02
9598,13914,9,2020-01-07
9568,13915,1,2020-01-02
9587,13915,3,2020-01-03
9596,13915,9,2020-01-07
9569,13916,1,2019-12-31
9581,13916,3,2020-01-03
9597,13916,9,2020-01-07
9574,13917,1,2019-12-31
9575,13917,9,2020-01-03
9576,13918,2,2020-01-03
9720,13918,9,2020-01-14
9577,13921,2,2020-01-03
9578,13921,9,2020-01-03
9579,13922,2,2020-01-03
9695,13922,9,2020-01-13
9602,13923,1,2020-01-03
9637,13923,9,2020-01-09
9604,13924,1,2020-01-02
9605,13924,4,2020-01-07
9701,13924,1,2020-01-13
9710,13924,3,2020-01-14
9711,13924,4,2020-01-14
9743,13924,3,2020-01-15
9783,13924,9,2020-01-16
9607,13925,1,2020-01-08
9608,13925,4,2020-01-08
9623,13925,1,2020-01-08
9624,13925,9,2020-01-08
9611,13926,1,2020-01-03
9612,13926,4,2020-01-08
9613,13926,1,2020-01-08
9614,13926,9,2020-01-08
9616,13927,1,2019-12-17
9617,13927,3,2020-01-08
9778,13927,4,2020-01-16
9863,13927,1,2020-01-23
9881,13927,9,2020-01-24
9618,13928,1,2020-01-08
9641,13928,4,2020-01-09
9648,13928,1,2020-01-09
9749,13928,4,2020-01-15
9914,13928,1,2020-01-27
10287,13928,3,2020-02-13
10342,13928,9,2020-02-17
9619,13929,1,2020-01-03
9620,13929,4,2020-01-08
9703,13929,1,2020-01-14
9850,13929,3,2020-01-22
10059,13929,9,2020-02-04
9622,13930,1,2020-01-08
9625,13930,9,2020-01-08
9626,13931,1,2020-01-08
9638,13931,4,2020-01-09
9689,13931,1,2020-01-13
9694,13931,3,2020-01-13
9833,13931,9,2020-01-21
9627,13932,2,2020-01-09
9722,13932,9,2020-01-14
9628,13933,2,2020-01-09
9723,13933,9,2020-01-14
9629,13934,2,2020-01-09
9724,13934,9,2020-01-14
9630,13935,2,2020-01-09
9725,13935,9,2020-01-14
9631,13936,2,2020-01-09
9726,13936,9,2020-01-14
9632,13937,2,2020-01-09
9728,13937,9,2020-01-14
9633,13938,2,2020-01-09
9756,13938,9,2020-01-15
9634,13939,2,2020-01-09
9729,13939,9,2020-01-14
9635,13940,2,2020-01-09
9636,13940,9,2020-01-09
9642,13941,1,2020-01-07
9643,13941,4,2020-01-09
9717,13941,1,2020-01-14
9721,13941,9,2020-01-14
9645,13942,1,2020-01-08
9665,13942,4,2020-01-10
9705,13942,1,2020-01-14
9712,13942,3,2020-01-14
9762,13942,4,2020-01-15
10314,13942,1,2020-02-14
10319,13942,9,2020-02-14
9654,13943,2,2020-01-09
9655,13943,9,2020-01-09
9656,13944,1,2020-01-09
10004,13944,9,2020-01-31
9658,13945,1,2020-01-10
9662,13945,2,2020-01-10
9669,13945,9,2020-01-10
9659,13946,2,2020-01-10
9730,13946,9,2020-01-14
9660,13947,2,2020-01-10
9757,13947,9,2020-01-15
9670,13948,2,2020-01-10
9758,13948,9,2020-01-15
9673,13949,2,2020-01-10
10023,13949,9,2020-01-31
9674,13950,1,2020-01-10
9675,13950,4,2020-01-10
9718,13950,1,2020-01-14
9719,13950,9,2020-01-14
9676,13951,2,2020-01-10
9680,13951,9,2020-01-10
9677,13952,2,2020-01-10
9679,13952,9,2020-01-10
9683,13953,2,2020-01-10
9759,13953,9,2020-01-15
9684,13954,2,2020-01-10
9760,13954,9,2020-01-15
9685,13955,1,2020-01-10
9688,13955,4,2020-01-13
9704,13955,1,2020-01-14
9731,13955,3,2020-01-14
9771,13955,1,2020-01-15
9785,13955,3,2020-01-16
9864,13955,9,2020-01-23
9698,13956,2,2020-01-13
9735,13956,9,2020-01-14
9702,13957,2,2020-01-13
9737,13957,9,2020-01-15
9707,13958,2,2020-01-14
9761,13958,9,2020-01-15
9708,13959,1,2020-01-13
9713,13959,4,2020-01-14
9786,13959,1,2020-01-16
9859,13959,3,2020-01-23
10064,13959,9,2020-02-04
9714,13960,1,2020-01-14
9715,13960,9,2020-01-14
9716,13961,2,2020-01-14
9763,13961,9,2020-01-15
9732,13962,2,2020-01-14
9776,13962,9,2020-01-16
9733,13963,2,2020-01-14
9777,13963,9,2020-01-16
9736,13964,2,2020-01-14
9765,13964,9,2020-01-15
9738,13965,1,2020-01-15
9739,13965,4,2020-01-15
9841,13965,9,2020-01-22
9744,13966,2,2020-01-15
9767,13966,9,2020-01-15
9746,13967,1,2020-01-14
9753,13967,9,2020-01-15
9747,13968,2,2020-01-15
9788,13968,9,2020-01-17
9748,13969,2,2020-01-15
9768,13969,9,2020-01-15
9751,13970,1,2020-01-15
9752,13970,4,2020-01-15
9782,13970,9,2020-01-16
9754,13971,1,2020-01-15
