ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,AdministratorID,ClientSatisfaction,ExpectedReimbursement
12521,2019-05-30,2019-06-03,891839,9901,65,2,5,5,57,9,16,SAT,0.0
12522,2019-05-30,2019-06-03,532160,9923,6,2,5,5,65,9,16,SAT,0.0
12523,2019-05-30,2019-05-31,2454016,10106,50,2,5,5,59,9,42,Not Rated,0.0
12524,2019-05-30,2019-05-31,1813208,12299,14,2,5,5,59,9,16,SAT,0.0
12525,2019-05-30,2019-05-30,2115174,9826,20,2,5,5,57,9,16,SAT,0.0
12526,2019-05-30,2019-05-31,893333,12003,50,2,5,5,59,9,42,Not Rated,0.0
12527,2019-05-30,2019-05-31,895270,1430,48,2,5,5,59,9,42,Not Rated,0.0
12528,2019-05-30,2019-06-03,253009,2537,33,2,5,5,57,9,16,SAT,0.0
12529,2019-05-30,2019-05-30,1813478,11151,21,2,5,5,59,9,16,SAT,0.0
12530,2019-05-30,2019-05-30,1789163,8055,45,2,5,5,59,9,16,SAT,0.0
12531,2019-05-30,2019-06-03,792125,10850,5,2,5,5,57,9,16,SAT,0.0
12532,2019-05-30,2019-06-03,2348805,11100,43,2,5,5,59,9,16,SAT,0.0
12533,2019-05-30,2019-05-31,1800605,8399,57,2,5,5,59,9,42,Not Rated,0.0
12534,2019-05-31,2019-06-03,1689936,11796,69,2,5,5,65,9,16,SAT,0.0
12535,2019-05-24,2019-05-30,498021,9377,26,2,6,5,40,9,85,Not Rated,0.0
12536,2019-05-29,2019-07-05,1852642,9647,45,2,3,5,40,9,85,Not Rated,0.0
12537,2019-05-30,2019-06-07,2134522,11910,32,2,5,5,12,9,85,Not Rated,0.0
12538,2019-05-29,2019-06-24,1788419,9272,66,2,5,5,10,9,85,Not Rated,0.0
12539,2019-05-31,2019-06-03,894332,9362,58,2,5,5,65,9,16,SAT,0.0
12540,2019-05-31,2019-05-31,14433,356,44,2,5,5,59,9,42,Not Rated,0.0
12541,2019-05-29,2019-06-10,117785,8605,72,2,6,5,7,9,85,Not Rated,0.0
12542,2019-05-31,2019-06-05,1813165,10235,9,2,5,5,57,9,16,SAT,0.0
12543,2019-05-31,2019-05-31,2093120,12356,62,2,5,5,12,9,-1,Not Rated,0.0
12544,2019-05-31,2019-06-04,1898871,116,15,2,5,5,57,9,16,SAT,0.0
12545,2019-05-31,2019-06-20,1873926,8919,8,2,5,5,15,9,42,Not Rated,0.0
12547,2019-05-31,2019-06-20,895328,1140,61,2,5,5,64,9,42,Not Rated,0.0
12548,2019-05-31,2019-06-03,167034,9983,35,2,5,5,64,9,85,Not Rated,0.0
12549,2019-06-03,2019-06-04,1854107,12589,41,2,5,5,65,9,16,SAT,0.0
12550,2019-05-31,2019-06-05,277972,11160,34,2,3,5,12,9,16,Not Rated,0.0
12551,2019-06-03,2019-06-04,1906302,1702,71,2,5,5,65,9,16,SAT,0.0
12552,2019-06-03,2019-06-04,2079830,11714,67,2,5,5,61,9,16,NSA,0.0
12553,2019-06-03,2019-06-04,78364,12334,17,2,5,5,57,9,16,NSA,0.0
12554,2019-06-03,2019-06-04,893098,8919,71,2,5,5,12,9,16,SAT,0.0
12555,2019-06-03,2019-06-03,1840101,10720,15,2,5,5,12,9,85,Not Rated,0.0
12556,2019-06-03,2019-06-27,1858421,12621,17,2,5,5,8,9,85,Not Rated,0.0
12559,2019-06-03,2019-06-27,148768,10327,55,2,5,5,10,9,85,Not Rated,0.0
12560,2019-06-03,2019-06-06,2112355,601,71,2,4,5,42,9,85,SAT,0.0
12561,2019-06-04,2019-06-06,552924,7640,74,2,5,5,8,9,85,Not Rated,0.0
12562,2019-06-04,2019-06-04,1840462,2519,72,2,5,5,59,9,16,SAT,0.0
12563,2019-06-04,2019-06-26,2054118,2158,71,2,3,5,32,9,42,Not Rated,0.0
12564,2019-06-05,2019-06-25,8303,11069,46,2,5,5,40,9,85,Not Rated,0.0
12565,2019-06-04,2019-06-13,132243,11093,22,2,3,5,64,9,85,Not Rated,0.0
12566,2019-06-05,2019-06-06,2018492,2103,75,2,5,5,57,9,16,SAT,0.0
12567,2019-06-05,2019-06-06,301177,1308,74,2,5,5,59,9,16,SAT,0.0
12568,2019-06-05,2019-06-06,2400510,9813,29,2,5,5,57,9,16,SAT,0.0
12569,2019-06-05,2019-06-05,889800,9884,44,2,5,5,12,9,16,NSA,0.0
12570,2019-06-05,2019-06-06,112516,9824,39,2,5,5,59,9,16,SAT,0.0
12571,2019-06-05,2019-06-06,500967,8963,22,2,5,5,57,9,16,SAT,0.0
12572,2019-06-05,2019-06-06,232917,11840,49,2,5,5,57,9,16,SAT,0.0
12573,2019-06-05,2019-06-12,2124812,791,12,2,3,5,8,9,85,Not Rated,0.0
12574,2019-06-05,2019-06-06,1699704,10345,69,2,5,5,57,9,16,SAT,0.0
12575,2019-06-05,2019-06-06,122937,11244,5,2,5,5,65,9,16,SAT,0.0
12576,2019-06-05,2019-06-06,853429,10850,66,2,5,5,57,9,16,SAT,0.0
12577,2019-06-06,2019-06-11,2204567,994,20,2,5,5,64,9,85,Not Rated,0.0
12578,2019-06-05,2019-06-20,1834274,8840,51,2,5,5,64,9,85,Not Rated,0.0
12579,2019-06-05,2019-06-12,304865,8601,48,2,5,5,63,9,85,Not Rated,0.0
12580,2019-06-05,2019-06-06,49996,1515,54,2,5,5,58,9,42,Not Rated,0.0
12581,2019-06-06,2019-06-06,2084582,12000,21,2,3,5,12,9,42,Not Rated,0.0
12582,2019-06-07,2019-06-13,67640,1737,4,2,5,5,64,9,85,Not Rated,0.0
12583,2019-06-06,2019-06-12,2009888,11244,31,2,3,5,64,9,42,Not Rated,0.0
12584,2019-06-07,2019-06-10,2176868,8985,60,2,5,5,18,9,42,Not Rated,0.0
12585,2019-06-07,2019-06-10,372453,211,10,2,5,5,12,9,16,SAT,0.0
12586,2019-06-07,2019-06-10,584740,11071,43,2,5,5,59,9,16,SAT,0.0
12587,2019-06-07,2019-06-10,505618,10883,74,2,5,5,57,9,16,SAT,0.0
12588,2019-06-07,2019-06-14,2324223,11972,13,2,5,5,10,9,42,Not Rated,0.0
12589,2019-06-07,2019-06-07,2111520,10446,3,2,9,5,10,9,42,Not Rated,0.0
12590,2019-06-07,2019-07-16,266433,507,66,2,5,5,12,9,42,Not Rated,0.0
12591,2019-06-06,2019-07-05,1679102,811,25,2,9,5,10,9,42,Not Rated,0.0
12592,2019-05-21,2019-05-22,465204,11113,45,2,7,5,15,9,81,Not Rated,0.0
12593,2019-06-10,2019-06-12,377050,8970,33,2,9,5,12,9,42,Not Rated,0.0
12594,2019-06-10,2019-07-08,2007980,8953,72,2,9,5,12,9,42,Not Rated,0.0
12595,2019-06-10,2019-06-11,2115226,11072,45,2,5,5,64,9,85,Not Rated,0.0
12596,2019-06-10,2019-07-01,1708251,12692,47,2,5,5,42,9,85,Not Rated,0.0
12597,2019-06-11,2019-06-11,1675724,11031,14,2,5,5,64,9,85,Not Rated,0.0
12598,2019-06-11,2019-07-08,1827045,12102,36,2,3,5,7,9,85,Not Rated,0.0
12599,2019-06-10,2019-07-03,409953,2504,55,2,9,5,66,9,42,Not Rated,0.0
12600,2019-06-10,2019-07-03,2489807,151,12,2,9,5,66,9,42,Not Rated,0.0
12601,2019-06-10,2019-06-24,1896504,10328,5,2,9,5,66,9,42,Not Rated,0.0
12602,2019-06-07,2019-06-14,287393,1462,43,2,9,5,12,9,42,Not Rated,0.0
12603,2019-06-12,2019-06-24,510920,7979,46,2,3,5,12,9,42,Not Rated,0.0
12604,2019-06-11,2019-07-01,673206,1201,24,2,5,5,15,9,42,Not Rated,0.0
12605,2019-06-11,2019-06-25,889656,39,30,2,5,5,1,9,85,Not Rated,0.0
12606,2019-06-12,2019-07-01,2340827,9998,36,2,5,5,15,9,42,Not Rated,0.0
12607,2019-06-12,2019-06-14,306359,8138,35,2,3,5,64,9,85,Not Rated,0.0
12608,2019-06-12,2019-06-13,2358310,9377,22,2,5,5,59,9,16,SAT,0.0
12609,2019-06-12,2019-06-25,41252,10989,4,2,5,5,12,9,42,Not Rated,0.0
12610,2019-06-12,2019-06-19,562375,9933,67,2,9,5,10,9,42,Not Rated,0.0
12611,2019-06-13,2019-06-13,529114,11157,25,2,5,5,59,9,16,SAT,0.0
12612,2019-06-13,2019-06-14,895448,11163,58,2,5,5,59,9,16,SAT,0.0
12613,2019-06-13,2019-06-13,122646,9559,53,2,5,5,59,9,16,SAT,0.0
12614,2019-06-13,2019-06-13,1805611,1079,14,2,5,5,65,9,16,SAT,0.0
12615,2019-06-13,2019-06-13,653058,9210,75,2,5,5,65,9,16,SAT,0.0
12616,2019-06-13,2019-06-13,1793736,10987,21,2,5,5,57,9,16,SAT,0.0
12617,2019-06-13,2019-06-13,316911,12354,8,2,5,5,57,9,16,SAT,0.0
12618,2019-06-13,2019-06-13,857265,12034,22,2,5,5,57,9,16,SAT,0.0
12619,2019-06-13,2019-07-01,1882216,12181,68,2,5,5,18,9,85,Not Rated,0.0
12620,2019-06-14,2019-07-02,2254150,10623,10,2,5,5,42,9,85,Not Rated,0.0
12621,2019-06-14,2019-07-11,2037260,1253,1,2,3,5,66,9,42,SAT,6000.0
12622,2019-06-14,2019-07-01,1828262,1462,25,2,3,5,8,9,85,Not Rated,0.0
12623,2019-06-14,2019-07-02,60657,9270,51,2,5,5,19,9,42,Not Rated,0.0
12624,2019-06-14,2019-07-02,1729887,2614,25,2,5,5,19,9,42,Not Rated,0.0
12625,2019-06-18,2019-06-18,1810082,820,1,2,5,5,12,9,16,SAT,0.0
12626,2019-06-19,2019-06-21,1836051,10973,69,2,3,5,64,9,42,Not Rated,0.0
12627,2019-06-19,2019-06-20,2359404,11621,47,2,3,5,64,9,42,Not Rated,0.0
12628,2019-06-20,2019-06-20,334943,10850,65,2,5,5,58,9,16,Not Rated,0.0
12629,2019-06-20,2019-06-24,1923709,9419,54,2,5,5,58,9,16,Not Rated,0.0
12630,2019-06-19,2019-06-20,422592,11972,31,2,5,5,64,9,42,Not Rated,0.0
12631,2019-06-12,2019-06-24,581849,11669,38,2,5,5,50,9,85,Not Rated,0.0
12632,2019-06-19,2019-06-20,394483,224,9,2,9,5,18,9,42,Not Rated,0.0
12633,2019-06-20,2019-07-18,1904453,9210,18,2,3,5,12,9,42,Not Rated,0.0
12634,2019-06-18,2019-08-06,551114,2235,61,2,5,5,40,9,85,Not Rated,0.0
12635,2019-06-21,2019-07-31,667835,1873,51,2,3,5,10,9,42,Not Rated,0.0
12636,2019-06-18,2019-07-04,1804478,11904,74,2,3,5,40,9,85,Not Rated,0.0
12637,2019-06-21,2019-08-05,456743,10020,75,2,3,5,16,9,42,Not Rated,0.0
12638,2019-06-19,2019-06-26,155617,9227,21,2,3,5,11,9,42,Not Rated,0.0
12639,2019-06-21,2019-06-21,836984,355,31,2,5,5,61,9,16,Not Rated,0.0
12640,2019-06-20,2019-07-04,321982,11139,24,2,3,5,66,9,85,Not Rated,0.0
12641,2019-06-21,2019-07-15,674517,8853,31,2,9,5,66,9,42,Not Rated,0.0
12642,2019-06-24,2019-06-24,1784408,9000,51,2,5,5,65,9,16,SAT,0.0
12643,2019-06-24,2019-06-24,1911410,923,35,2,5,5,59,9,16,SAT,0.0
12644,2019-06-24,2019-06-24,157991,12198,61,2,5,5,65,9,16,SAT,0.0
12645,2019-06-24,2019-06-24,180523,10982,32,2,5,5,12,9,16,SAT,0.0
12646,2019-06-24,2019-06-24,51511,8949,47,2,5,5,61,9,16,SAT,0.0
12647,2019-06-24,2019-06-24,1655651,8858,68,2,5,5,52,9,16,SAT,0.0
12648,2019-06-21,2019-07-03,1863565,11074,75,2,9,5,10,9,42,Not Rated,0.0
12649,2019-06-11,2019-06-18,107938,9311,55,2,5,5,40,9,85,Not Rated,0.0
12650,2019-06-25,2019-06-25,32644,10152,24,2,5,5,57,9,16,SAT,0.0
12651,2019-06-25,2019-06-26,169297,9000,10,2,5,5,12,9,42,Not Rated,0.0
12652,2019-06-24,2019-07-02,887200,8356,25,2,9,5,12,9,85,Not Rated,0.0
12653,2019-06-26,2019-06-26,741278,10978,42,2,5,5,59,9,16,SAT,0.0
12654,2019-06-26,2019-06-26,889606,1846,32,2,5,5,59,9,16,SAT,0.0
12655,2019-06-26,2019-06-26,2097232,2340,30,2,5,5,59,9,16,SAT,0.0
12656,2019-06-26,2019-06-26,537763,909,10,2,5,5,65,9,16,SAT,0.0
12657,2019-06-26,2019-06-26,2225454,73,45,2,5,5,57,9,16,SAT,0.0
12658,2019-06-26,2019-06-26,36531,11764,7,2,5,5,57,9,16,SAT,0.0
12659,2019-06-26,2019-06-26,1904110,11000,10,2,5,5,57,9,16,SAT,0.0
12660,2019-06-26,2019-06-26,2425901,11140,62,2,5,5,57,9,16,SAT,0.0
12661,2019-06-26,2019-06-27,2006349,8484,18,2,5,5,59,9,16,SAT,0.0
12662,2019-06-25,2019-08-08,2072836,1106,40,2,5,5,16,9,85,Not Rated,0.0
12663,2019-06-26,2019-06-26,1786317,8367,74,2,5,5,65,9,16,SAT,0.0
12664,2019-06-26,2019-06-28,208992,2460,23,2,9,5,12,9,42,Not Rated,0.0
12665,2019-06-26,2019-06-26,2155731,1957,2,2,5,5,57,9,16,SAT,0.0
12666,2019-06-26,2019-06-26,511388,12414,34,2,5,5,59,9,16,SAT,0.0
12667,2019-06-26,2019-06-26,320166,1430,50,2,5,5,61,9,16,SAT,0.0
12668,2019-06-26,2019-06-26,2157898,224,6,2,5,5,59,9,16,SAT,0.0
12669,2019-06-27,2019-07-08,197045,10361,22,2,5,5,12,9,16,SAT,0.0
12670,2019-06-27,2019-06-28,354206,10327,7,2,5,5,65,9,16,SAT,0.0
12671,2019-06-27,2019-06-27,80508,10172,44,2,5,5,61,9,16,SAT,0.0
12672,2019-06-27,2019-06-27,1790727,11069,72,2,5,5,59,9,16,SAT,0.0
12673,2019-06-27,2019-06-27,541805,11668,15,2,5,5,59,9,16,Not Rated,0.0
12674,2019-06-26,2019-08-05,489376,10982,27,2,4,5,58,9,42,Not Rated,0.0
12675,2019-06-27,2019-06-27,511479,8939,12,2,5,5,61,9,16,SAT,0.0
12676,2019-06-27,2019-07-26,2118437,12589,24,2,5,5,23,9,42,Not Rated,0.0
12681,2019-06-27,2019-07-26,2057032,10325,67,2,5,5,23,9,42,Not Rated,0.0
12682,2019-06-27,2019-06-27,1829328,10328,9,2,5,5,59,9,16,SAT,0.0
12683,2019-06-26,2019-07-04,808256,12358,62,2,9,5,40,9,85,Not Rated,0.0
12684,2019-06-27,2019-06-27,1948487,7640,70,2,5,5,65,9,16,SAT,0.0
12685,2019-06-27,2019-06-27,585343,11461,70,2,5,5,57,9,16,SAT,0.0
12686,2019-06-27,2019-07-03,2101880,11000,73,2,3,5,12,9,85,Not Rated,0.0
12687,2019-06-28,2019-06-28,11412,11781,69,2,5,5,58,9,16,SAT,0.0
12688,2019-06-28,2019-06-28,1748307,8138,22,2,5,5,59,9,16,SAT,0.0
12689,2019-06-28,2019-07-04,1690414,8116,1,2,5,5,10,9,85,Not Rated,0.0
12690,2019-06-28,2019-07-02,2158875,8585,71,2,5,5,57,9,16,SAT,0.0
12691,2019-06-28,2019-06-28,122348,9370,12,2,5,5,57,9,16,SAT,0.0
12692,2019-06-28,2019-07-04,2464770,11169,5,2,5,5,57,9,16,SAT,0.0
12693,2019-06-28,2019-07-02,1787038,11217,5,2,5,5,64,9,85,Not Rated,0.0
12694,2019-07-01,2019-07-01,1876073,10563,66,2,5,5,64,9,85,Not Rated,0.0
12695,2019-07-01,2019-07-03,2138884,73,24,2,5,5,57,9,16,SAT,0.0
12696,2019-07-02,2019-07-02,2481381,1876,2,2,5,5,59,9,16,SAT,0.0
12697,2019-07-02,2019-07-02,850141,10160,16,2,5,5,57,9,16,SAT,0.0
12698,2019-07-02,2019-07-02,1897259,865,47,2,5,5,57,9,16,SAT,0.0
12699,2019-07-02,2019-07-02,349838,11030,57,2,5,5,57,9,16,SAT,0.0
12700,2019-07-02,2019-07-02,481785,12065,56,2,5,5,57,9,16,Not Rated,0.0
12701,2019-07-01,2019-07-10,1797134,12754,24,2,5,5,11,9,85,Not Rated,0.0
12702,2019-07-02,2019-07-04,2114962,10576,65,2,5,5,63,9,85,Not Rated,0.0
12703,2019-07-02,2019-07-03,706181,2322,54,2,5,5,40,9,85,Not Rated,0.0
12704,2019-07-03,2019-07-03,542085,12352,19,2,5,5,12,9,16,SAT,0.0
12705,2019-07-03,2019-07-04,2385689,11083,60,2,5,5,57,9,16,SAT,0.0
12706,2019-07-03,2019-07-03,1708979,581,54,2,5,5,61,9,16,SAT,0.0
12707,2019-07-03,2019-07-03,339039,116,47,2,5,5,65,9,16,SAT,0.0
12708,2019-07-03,2019-07-03,1891109,11276,13,2,5,5,57,9,16,NSA,0.0
12709,2019-07-03,2019-07-03,444196,843,26,2,5,5,65,9,16,SAT,0.0
12710,2019-07-03,2019-07-03,251479,9856,17,2,5,5,59,9,16,SAT,0.0
12711,2019-07-03,2019-07-05,874504,10844,46,2,3,5,64,9,85,Not Rated,0.0
12712,2019-07-04,2019-07-30,2120431,9361,69,2,5,5,42,9,85,Not Rated,0.0
12713,2019-07-04,2019-07-09,262608,11001,34,2,5,5,12,9,85,Not Rated,0.0
12714,2019-07-05,2019-07-10,1857872,356,37,2,5,5,64,9,85,Not Rated,0.0
12715,2019-07-05,2019-07-05,483344,11916,29,2,5,5,57,9,16,Not Rated,0.0
12716,2019-07-08,2019-07-08,690277,12120,6,2,5,5,57,9,16,SAT,0.0
12717,2019-07-08,2019-07-08,561832,11028,40,2,5,5,59,9,16,SAT,0.0
12718,2019-07-08,2019-07-10,1852091,8820,32,2,5,5,57,9,16,SAT,0.0
12719,2019-07-08,2019-07-10,320166,11747,21,2,5,5,65,9,16,SAT,0.0
12720,2019-07-08,2019-07-10,447222,12352,42,2,5,5,59,9,16,SAT,0.0
12721,2019-07-08,2019-07-10,179072,9970,66,2,5,5,59,9,16,SAT,0.0
12722,2019-07-09,2019-07-30,427725,529,45,2,3,5,10,9,42,Not Rated,0.0
12723,2019-07-08,2019-08-06,2122193,10552,49,2,9,5,12,9,42,Not Rated,0.0
12724,2019-07-10,2019-07-10,433199,12621,10,2,5,5,65,9,16,SAT,0.0
12725,2019-07-10,2019-07-23,2237448,11137,28,2,3,5,64,9,42,Not Rated,0.0
12726,2019-07-10,2019-07-23,894024,1308,30,2,5,5,64,9,42,Not Rated,0.0
12727,2019-07-10,2019-07-10,42374,10618,23,2,5,5,59,9,16,SAT,0.0
12728,2019-07-11,2019-07-11,478644,10900,5,2,5,5,65,9,16,SAT,0.0
12729,2019-07-11,2019-07-11,1837052,10601,78,2,5,5,57,9,16,SAT,0.0
12730,2019-07-11,2019-07-11,464247,11959,35,2,5,5,59,9,16,SAT,0.0
12731,2019-07-11,2019-07-11,540336,11156,40,2,5,5,59,9,16,SAT,0.0
12732,2019-07-11,2019-07-11,313683,9816,34,2,5,5,57,9,16,SAT,0.0
12733,2019-07-11,2019-07-11,426481,12048,1,2,5,5,65,9,16,SAT,0.0
12734,2019-07-11,2019-07-12,2115213,10016,17,2,9,5,12,9,42,Not Rated,0.0
12735,2019-07-10,2019-07-11,1813249,2801,77,2,9,5,12,9,42,Not Rated,0.0
12736,2019-07-11,2019-07-11,2004426,12262,77,2,5,5,64,9,85,Not Rated,0.0
12737,2019-07-09,2019-07-11,1898940,1516,63,2,5,5,12,9,85,Not Rated,0.0
12738,2019-07-04,2019-07-16,781790,242,69,2,9,5,40,9,85,Not Rated,0.0
12739,2019-07-11,2019-07-16,2324249,12510,14,2,5,5,64,9,85,Not Rated,0.0
12740,2019-07-12,2019-07-12,328291,10443,6,2,5,5,59,9,16,SAT,0.0
12741,2019-07-10,2019-08-14,1809626,11747,60,2,3,5,58,9,42,Not Rated,0.0
12742,2019-07-12,2019-07-19,2411049,8742,41,2,5,5,64,9,85,Not Rated,0.0
12743,2019-07-11,2019-08-01,2382196,2502,73,2,4,5,58,9,42,Not Rated,0.0
12744,2019-07-12,2019-07-15,241467,7973,2,2,9,5,12,9,42,Not Rated,0.0
12745,2019-07-11,2019-07-15,2368397,1350,43,2,5,5,40,9,85,Not Rated,0.0
12746,2019-07-15,2019-07-15,881069,11066,38,2,9,5,12,9,42,Not Rated,0.0
12747,2019-07-15,2019-07-16,314501,1352,21,2,3,5,64,9,42,Not Rated,0.0
12748,2019-07-15,2019-07-17,2386243,1678,44,2,5,5,12,9,85,Not Rated,0.0
12749,2019-07-15,2019-07-15,840522,11113,41,2,5,5,65,9,16,SAT,0.0
12750,2019-07-15,2019-07-15,562855,10749,3,2,5,5,59,9,16,SAT,0.0
12751,2019-07-26,2019-08-12,351620,2482,37,2,5,5,12,9,85,Not Rated,0.0
12752,2019-07-15,2019-07-15,1753723,11031,49,2,5,5,58,9,16,SAT,0.0
12753,2019-07-15,2019-07-15,50216,12256,34,2,5,5,12,9,16,SAT,0.0
12754,2019-07-15,2019-07-15,1879508,12428,17,2,5,5,58,9,16,SAT,0.0
12755,2019-07-16,2019-08-05,817728,10116,36,2,5,5,10,9,85,Not Rated,0.0
12756,2019-07-17,2019-07-17,1649490,10127,29,2,5,5,64,9,85,Not Rated,0.0
12757,2019-07-17,2019-07-17,829354,11157,30,2,3,5,64,9,85,Not Rated,0.0
12758,2019-07-17,2019-07-17,201020,7973,3,2,5,5,57,9,16,SAT,0.0
12759,2019-07-16,2019-08-09,2092152,8601,20,2,3,4,40,9,85,Not Rated,0.0
12760,2019-07-16,2019-07-18,1912174,601,34,2,5,4,40,9,85,Not Rated,0.0
12761,2019-07-17,2019-08-08,622894,11244,2,2,3,5,12,9,85,Not Rated,0.0
12762,2019-07-17,2019-08-02,1808065,11132,65,2,5,5,10,9,85,Not Rated,0.0
12763,2019-07-19,2019-07-22,40953,9227,74,2,5,5,65,9,16,SAT,0.0
12764,2019-07-19,2019-08-09,704073,11796,35,2,5,5,12,9,16,SAT,0.0
12765,2019-07-17,2019-08-22,415045,11036,3,2,5,5,15,9,42,Not Rated,0.0
12766,2019-07-23,2019-07-23,79655,8858,71,2,5,5,59,9,16,SAT,0.0
12767,2019-07-23,2019-07-23,1774738,9272,51,2,5,5,59,9,16,SAT,0.0
12768,2019-07-23,2019-07-23,820437,8939,63,2,5,5,59,9,16,SAT,0.0
12769,2019-07-23,2019-07-23,640161,10794,63,2,5,5,65,9,16,SAT,0.0
12770,2019-07-23,2019-07-23,166641,7841,33,2,5,5,59,9,16,SAT,0.0
12771,2019-07-23,2019-07-23,1753738,8063,73,2,5,5,12,9,16,SAT,0.0
12772,2019-07-23,2019-07-23,791070,11244,52,2,5,5,59,9,16,SAT,0.0
12773,2019-07-23,2019-07-23,2058372,12692,27,2,5,5,65,9,16,SAT,0.0
12774,2019-07-23,2019-07-23,1794673,11150,45,2,5,5,65,9,16,SAT,0.0
12775,2019-07-23,2019-07-23,893916,11252,24,2,5,5,58,9,16,SAT,0.0
12776,2019-07-23,2019-07-31,1840843,9247,21,2,5,5,57,9,16,SAT,0.0
12777,2019-07-23,2019-08-02,402984,12198,47,2,5,5,15,9,85,Not Rated,0.0
12778,2019-07-23,2019-08-16,445211,11153,73,2,3,5,18,9,42,Not Rated,0.0
12779,2019-07-23,2019-08-19,568129,1962,11,2,3,5,18,9,42,SAT,0.0
12780,2019-07-23,2019-08-07,295793,9395,29,2,9,5,10,9,85,Not Rated,0.0
12781,2019-07-24,2019-08-06,251269,416,63,2,5,5,1,9,42,Not Rated,0.0
12782,2019-07-24,2019-07-24,895866,10507,8,2,5,5,65,9,16,SAT,0.0
12783,2019-07-24,2019-07-24,1884387,11050,51,2,5,5,65,9,16,SAT,0.0
12784,2019-07-24,2019-07-24,1709762,2378,6,2,5,5,65,9,16,SAT,0.0
12785,2019-07-24,2019-07-24,468853,9796,15,2,5,5,57,9,16,SAT,0.0
12786,2019-07-24,2019-07-24,1850002,1499,47,2,5,5,65,9,16,SAT,0.0
12787,2019-07-25,2019-08-05,2110376,11916,24,2,3,5,64,9,42,Not Rated,0.0
12788,2019-07-26,2019-08-23,647849,11822,66,2,5,5,63,9,42,Not Rated,0.0
12789,2019-07-26,2019-07-26,882371,8984,2,2,5,5,12,9,16,SAT,0.0
12790,2019-07-26,2019-07-26,727883,9021,5,2,5,5,65,9,16,Not Rated,0.0
12791,2019-07-26,2019-07-26,2368512,820,28,2,5,5,59,9,16,SAT,0.0
12792,2019-07-26,2019-07-26,1775585,10218,54,2,5,5,57,9,16,SAT,0.0
12793,2019-07-29,2019-07-29,703250,791,55,2,5,5,57,9,16,SAT,0.0
12794,2019-07-29,2019-07-29,224172,601,41,2,5,5,59,9,16,SAT,0.0
12795,2019-07-29,2019-07-29,1801898,1309,53,2,5,5,59,9,16,SAT,0.0
12796,2019-07-29,2019-07-29,775802,10553,64,2,5,5,57,9,16,NSA,0.0
12797,2019-07-29,2019-08-05,2389173,9395,23,2,5,5,57,9,16,SAT,0.0
12798,2019-07-29,2019-07-29,382006,10693,12,2,5,5,57,9,16,SAT,0.0
12799,2019-07-29,2019-07-29,2117658,2007,68,2,5,5,59,9,16,SAT,0.0
12800,2019-07-29,2019-07-29,467688,10361,21,2,5,5,57,9,16,SAT,0.0
12801,2019-07-29,2019-07-29,1828946,10218,13,2,5,5,57,9,16,SAT,0.0
12802,2019-07-25,2019-08-09,2116827,12038,8,2,5,5,62,9,42,Not Rated,0.0
12803,2019-07-29,2019-08-09,221694,11840,41,2,4,5,50,9,42,Not Rated,0.0
12804,2019-07-29,2019-08-12,2413839,11244,78,2,5,5,10,9,85,Not Rated,0.0
12805,2019-07-29,2019-07-29,509384,10490,2,2,5,5,12,9,42,Not Rated,0.0
12806,2019-07-29,2019-08-23,1878071,2103,50,2,4,5,42,9,85,Not Rated,0.0
12807,2019-07-29,2019-08-08,1826710,8057,71,2,5,5,50,9,42,Not Rated,0.0
12808,2019-07-30,2019-07-30,1624359,8882,12,2,5,5,59,9,16,SAT,0.0
12809,2019-07-30,2019-07-30,1948258,1706,1,2,5,5,59,9,16,SAT,0.0
12810,2019-07-30,2019-07-30,575345,2797,45,2,5,5,59,9,16,SAT,0.0
12811,2019-07-30,2019-07-30,2058321,345,50,2,5,5,59,9,16,SAT,0.0
12812,2019-07-30,2019-07-30,825261,11114,42,2,5,5,12,9,16,SAT,0.0
12813,2019-07-30,2019-07-30,2033363,922,20,2,5,5,59,9,16,SAT,0.0
12814,2019-07-30,2019-07-30,44030,221,68,2,5,5,59,9,16,SAT,0.0
12815,2019-07-30,2019-07-30,888322,2504,74,2,5,5,59,9,16,SAT,0.0
12816,2019-07-30,2019-07-30,382532,1140,33,2,5,5,57,9,16,SAT,0.0
12817,2019-07-30,2019-07-30,1819501,11004,41,2,5,5,57,9,16,SAT,0.0
12818,2019-07-30,2019-07-30,678979,10892,40,2,5,5,58,9,16,SAT,0.0
12819,2019-07-30,2019-07-30,662434,2690,65,2,5,5,59,9,16,SAT,0.0
12820,2019-07-30,2019-07-30,539567,11116,42,2,5,5,65,9,16,SAT,0.0
12821,2019-07-30,2019-07-30,822643,10324,15,2,5,5,57,9,16,SAT,0.0
12822,2019-07-30,2019-07-30,129391,11116,57,2,5,5,57,9,16,SAT,0.0
12823,2019-07-30,2019-07-30,115694,1706,57,2,5,5,57,9,16,SAT,0.0
12824,2019-07-30,2019-07-30,1865746,2613,26,2,3,5,8,9,85,Not Rated,0.0
12825,2019-07-31,2019-07-31,1854759,2519,34,2,5,5,52,9,16,SAT,0.0
12826,2019-07-31,2019-07-31,100930,11097,25,2,5,5,59,9,16,SAT,0.0
12827,2019-07-31,2019-07-31,217900,8530,29,2,5,5,58,9,16,SAT,0.0
